id_x,timestamp_coleta_x,id_onibus,letreiro_linha,latitude,longitude,timestamp_posicao,id_y,timestamp_coleta_y,id_linha,id_parada,horario_previsao
365749,2025-08-15 09:01:02.828951,21041,1156-10,-23.524133499999998,-46.609804499999996,2025-08-15T12:00:55Z,,,,,
365750,2025-08-15 09:01:02.828951,21363,1156-10,-23.487218,-46.568332,2025-08-15T12:00:22Z,,,,,
365751,2025-08-15 09:01:02.828951,21038,1156-10,-23.4876755,-46.56861325,2025-08-15T12:00:50Z,,,,,
365752,2025-08-15 09:01:02.828951,21036,1156-10,-23.487218,-46.568332,2025-08-15T12:00:39Z,,,,,
365753,2025-08-15 09:01:02.828951,21042,1156-10,-23.543156,-46.635720000000006,2025-08-15T12:00:46Z,,,,,
365754,2025-08-15 09:01:02.828951,21928,1156-10,-23.518509375,-46.589751,2025-08-15T12:00:12Z,,,,,
365755,2025-08-15 09:01:02.828951,21931,1156-10,-23.486996,-46.568324000000004,2025-08-15T12:01:00Z,,,,,
365756,2025-08-15 09:01:02.828951,73961,675L-10,-23.5984965,-46.637418499999995,2025-08-15T12:00:41Z,,,,,
365757,2025-08-15 09:01:02.828951,73966,675L-10,-23.65206275,-46.705526625,2025-08-15T12:00:52Z,,,,,
365758,2025-08-15 09:01:02.828951,11758,978J-10,-23.5399915,-46.645101499999996,2025-08-15T12:00:32Z,,,,,
365759,2025-08-15 09:01:02.828951,11760,978J-10,-23.5056725,-46.706314,2025-08-15T12:00:43Z,,,,,
365760,2025-08-15 09:01:02.828951,11761,978J-10,-23.457569499999998,-46.7192765,2025-08-15T12:00:44Z,,,,,
365761,2025-08-15 09:01:02.828951,45521,2722-31,-23.507217,-46.492754500000004,2025-08-15T12:00:25Z,,,,,
365762,2025-08-15 09:01:02.828951,45496,2722-31,-23.5291255,-46.5173925,2025-08-15T12:00:41Z,,,,,
365763,2025-08-15 09:01:02.828951,45161,2722-31,-23.528868,-46.5167825,2025-08-15T12:00:37Z,,,,,
365764,2025-08-15 09:01:02.828951,45260,2722-31,-23.5131325,-46.50151125,2025-08-15T12:01:00Z,,,,,
365765,2025-08-15 09:01:02.828951,45089,2722-31,-23.5172745,-46.5062215,2025-08-15T12:00:25Z,,,,,
365766,2025-08-15 09:01:02.828951,45004,2722-31,-23.4844385,-46.4959,2025-08-15T12:00:27Z,,,,,
365767,2025-08-15 09:01:02.828951,63685,5106-31,-23.677267999999998,-46.628326,2025-08-15T12:00:53Z,,,,,
365768,2025-08-15 09:01:02.828951,63650,5106-31,-23.581808000000002,-46.638332500000004,2025-08-15T12:00:21Z,,,,,
365769,2025-08-15 09:01:02.828951,63297,5106-31,-23.581934,-46.638245999999995,2025-08-15T12:00:53Z,,,,,
365770,2025-08-15 09:01:02.828951,63687,5106-31,-23.588747312499997,-46.639736,2025-08-15T11:58:43Z,,,,,
365771,2025-08-15 09:01:02.828951,63651,5106-31,-23.635023500000003,-46.641456000000005,2025-08-15T12:00:25Z,,,,,
365772,2025-08-15 09:01:02.828951,63646,5106-31,-23.693459500000003,-46.677766,2025-08-15T12:00:27Z,,,,,
365773,2025-08-15 09:01:02.828951,13522,9014-10,-23.502000000000002,-46.691295999999994,2025-08-15T12:00:29Z,,,,,
365774,2025-08-15 09:01:02.828951,13674,9014-10,-23.473639,-46.707848,2025-08-15T12:00:21Z,,,,,
365775,2025-08-15 09:01:02.828951,13675,9014-10,-23.515495,-46.6905195,2025-08-15T12:00:36Z,,,,,
365776,2025-08-15 09:01:02.828951,13527,9014-10,-23.4832295,-46.7008005,2025-08-15T12:00:33Z,,,,,
365777,2025-08-15 09:01:02.828951,13670,9014-10,-23.4739335,-46.7078185,2025-08-15T12:00:49Z,,,,,
365778,2025-08-15 09:01:02.828951,85833,809L-10,-23.631173750000002,-46.77117525,2025-08-15T12:00:41Z,,,,,
365779,2025-08-15 09:01:02.828951,85792,809L-10,-23.5227625,-46.70031525,2025-08-15T12:00:23Z,,,,,
365780,2025-08-15 09:01:02.828951,85810,809L-10,-23.63166,-46.772949499999996,2025-08-15T12:00:47Z,,,,,
365781,2025-08-15 09:01:02.828951,85835,809L-10,-23.6117255,-46.75427500000001,2025-08-15T12:00:34Z,,,,,
365782,2025-08-15 09:01:02.828951,85723,809L-10,-23.5239105,-46.699185,2025-08-15T12:00:42Z,,,,,
365783,2025-08-15 09:01:02.828951,85795,809L-10,-23.552932,-46.7086985,2025-08-15T12:00:32Z,,,,,
365784,2025-08-15 09:01:02.828951,85811,809L-10,-23.611905999999998,-46.7543235,2025-08-15T12:00:49Z,,,,,
365785,2025-08-15 09:01:02.828951,85814,809L-10,-23.605469499999998,-46.746639,2025-08-15T12:00:37Z,,,,,
365786,2025-08-15 09:01:02.828951,22771,148L-10,-23.454537,-46.6522975,2025-08-15T12:00:50Z,,,,,
365787,2025-08-15 09:01:02.828951,22867,148L-10,-23.5152515,-46.694882,2025-08-15T12:00:57Z,,,,,
365788,2025-08-15 09:01:02.828951,22864,148L-10,-23.519864499999997,-46.700969,2025-08-15T12:00:38Z,,,,,
365789,2025-08-15 09:01:02.828951,22865,148L-10,-23.519864499999997,-46.700969,2025-08-15T12:00:51Z,,,,,
365790,2025-08-15 09:01:02.828951,22869,148L-10,-23.475979000000002,-46.66364625,2025-08-15T12:00:51Z,,,,,
365791,2025-08-15 09:01:02.828951,22868,148L-10,-23.4948215,-46.67767,2025-08-15T12:00:43Z,,,,,
365792,2025-08-15 09:01:02.828951,48678,407A-10,-23.5419965,-46.617257499999994,2025-08-15T12:00:25Z,,,,,
365793,2025-08-15 09:01:02.828951,48883,407A-10,-23.53805475,-46.598439,2025-08-15T12:00:27Z,,,,,
365794,2025-08-15 09:01:02.828951,48267,407A-10,-23.556492437499998,-46.5726773125,2025-08-15T12:00:38Z,,,,,
365795,2025-08-15 09:01:02.828951,48400,407A-10,-23.576736,-46.516201,2025-08-15T12:00:36Z,,,,,
365796,2025-08-15 09:01:02.828951,48017,407A-10,-23.563288999999997,-46.501448499999995,2025-08-15T12:00:53Z,,,,,
365797,2025-08-15 09:01:02.828951,48272,407A-10,-23.5621505,-46.5559265,2025-08-15T12:00:34Z,,,,,
365798,2025-08-15 09:01:02.828951,48488,407A-10,-23.584039500000003,-46.533377,2025-08-15T12:00:23Z,,,,,
365799,2025-08-15 09:01:02.828951,31765,2059-10,-23.4981255,-46.440894,2025-08-15T12:00:35Z,,,,,
365800,2025-08-15 09:01:02.828951,31767,2059-10,-23.516012,-46.423219,2025-08-15T12:00:31Z,,,,,
365801,2025-08-15 09:01:02.828951,31628,2059-10,-23.4910335,-46.441784,2025-08-15T12:00:36Z,,,,,
365802,2025-08-15 09:01:02.828951,31514,2059-10,-23.491016,-46.441969,2025-08-15T12:00:29Z,,,,,
365803,2025-08-15 09:01:02.828951,31786,2059-10,-23.510303,-46.438032500000006,2025-08-15T12:00:36Z,,,,,
365804,2025-08-15 09:01:02.828951,31650,2059-10,-23.5418265,-46.416526,2025-08-15T12:00:57Z,,,,,
365805,2025-08-15 09:01:02.828951,16572,9009-10,-23.447534249999997,-46.7101805,2025-08-15T12:00:59Z,,,,,
365806,2025-08-15 09:01:02.828951,16414,9009-10,-23.4579515,-46.69050525,2025-08-15T12:00:51Z,,,,,
365807,2025-08-15 09:01:02.828951,16977,9009-10,-23.4397915,-46.708363500000004,2025-08-15T12:00:41Z,,,,,
365808,2025-08-15 09:01:02.828951,16981,9009-10,-23.435192999999998,-46.71718,2025-08-15T12:00:35Z,,,,,
365809,2025-08-15 09:01:02.828951,16513,9009-10,-23.4704665,-46.676357499999995,2025-08-15T12:00:43Z,,,,,
365810,2025-08-15 09:01:02.828951,16544,9009-10,-23.475094499999997,-46.669956,2025-08-15T12:00:43Z,,,,,
365811,2025-08-15 09:01:02.828951,22126,971D-10,-23.5129060625,-46.6160925,2025-08-15T12:00:40Z,,,,,
365812,2025-08-15 09:01:02.828951,22146,971D-10,-23.49199,-46.625986000000005,2025-08-15T12:00:55Z,,,,,
365813,2025-08-15 09:01:02.828951,22135,971D-10,-23.4859385,-46.6528925,2025-08-15T12:00:33Z,,,,,
365814,2025-08-15 09:01:02.828951,22097,971D-10,-23.464551999999998,-46.679334499999996,2025-08-15T12:00:53Z,,,,,
365815,2025-08-15 09:01:02.828951,22141,971D-10,-23.483185499999998,-46.6351715,2025-08-15T11:57:07Z,,,,,
365816,2025-08-15 09:01:02.828951,22134,971D-10,-23.5131826875,-46.6161215,2025-08-15T12:00:57Z,,,,,
365817,2025-08-15 09:01:02.828951,22128,971D-10,-23.4998535,-46.62506175,2025-08-15T11:57:55Z,,,,,
365818,2025-08-15 09:01:02.828951,22110,971D-10,-23.467089,-46.668965,2025-08-15T12:00:37Z,,,,,
365819,2025-08-15 09:01:02.828951,10223,8047-41,-23.547698,-46.6907995,2025-08-15T12:00:56Z,,,,,
365820,2025-08-15 09:01:02.828951,10487,8047-41,-23.547285000000002,-46.6901055,2025-08-15T12:00:57Z,,,,,
365821,2025-08-15 09:01:02.828951,52145,5110-41,-23.601786,-46.524934,2025-08-15T12:00:36Z,,,,,
365822,2025-08-15 09:01:02.828951,71318,857P-10,-23.565940499999996,-46.6509805,2025-08-15T12:00:31Z,,,,,
365823,2025-08-15 09:01:02.828951,71304,857P-10,-23.5726595,-46.704656,2025-08-15T12:00:47Z,,,,,
365824,2025-08-15 09:01:02.828951,71284,857P-10,-23.625173500000002,-46.765011,2025-08-15T12:00:39Z,,,,,
365825,2025-08-15 09:01:02.828951,71294,857P-10,-23.5703665,-46.645350875000005,2025-08-15T12:00:20Z,,,,,
365826,2025-08-15 09:01:02.828951,71282,857P-10,-23.56352975,-46.653893,2025-08-15T12:00:36Z,,,,,
365827,2025-08-15 09:01:02.828951,71867,857P-10,-23.631508,-46.7726,2025-08-15T12:00:43Z,,,,,
365828,2025-08-15 09:01:02.828951,71305,857P-10,-23.5922615,-46.7322235,2025-08-15T12:01:00Z,,,,,
365829,2025-08-15 09:01:02.828951,55172,5035-10,-23.6365035,-46.5901265,2025-08-15T12:00:28Z,,,,,
365830,2025-08-15 09:01:02.828951,55209,5035-10,-23.628139,-46.5938255,2025-08-15T12:00:41Z,,,,,
365831,2025-08-15 09:01:02.828951,55414,5035-10,-23.636559,-46.590284,2025-08-15T12:00:43Z,,,,,
365832,2025-08-15 09:01:02.828951,55106,5035-10,-23.6346085,-46.590081999999995,2025-08-15T12:00:18Z,,,,,
365833,2025-08-15 09:01:02.828951,85769,756A-10,-23.61381,-46.696107,2025-08-15T12:00:44Z,,,,,
365834,2025-08-15 09:01:02.828951,85623,756A-10,-23.5851975,-46.724414499999995,2025-08-15T12:00:48Z,,,,,
365835,2025-08-15 09:01:02.828951,85598,756A-10,-23.5953325,-46.8009275,2025-08-15T12:00:37Z,,,,,
365836,2025-08-15 09:01:02.828951,85576,756A-10,-23.6014255,-46.714029499999995,2025-08-15T12:00:21Z,,,,,
365837,2025-08-15 09:01:02.828951,82723,874C-10,-23.531608,-46.7162455,2025-08-15T12:00:24Z,,,,,
365838,2025-08-15 09:01:02.828951,82769,874C-10,-23.547646999999998,-46.760248000000004,2025-08-15T12:00:42Z,,,,,
365839,2025-08-15 09:01:02.828951,82731,874C-10,-23.5478735,-46.760012,2025-08-15T12:00:59Z,,,,,
365840,2025-08-15 09:01:02.828951,55047,364A-10,-23.599840125,-46.507521374999996,2025-08-15T12:00:55Z,,,,,
365841,2025-08-15 09:01:02.828951,55387,364A-10,-23.584740500000002,-46.579657,2025-08-15T12:00:56Z,,,,,
365842,2025-08-15 09:01:02.828951,55514,364A-10,-23.602894999999997,-46.510341499999996,2025-08-15T12:00:44Z,,,,,
365843,2025-08-15 09:01:02.828951,55046,364A-10,-23.58817625,-46.50034725,2025-08-15T12:00:20Z,,,,,
365844,2025-08-15 09:01:02.828951,55142,364A-10,-23.581282,-46.5549635,2025-08-15T12:00:21Z,,,,,
365845,2025-08-15 09:01:02.828951,55385,364A-10,-23.584472749999996,-46.605014499999996,2025-08-15T12:00:39Z,,,,,
365846,2025-08-15 09:01:02.828951,55161,364A-10,-23.592665500000003,-46.5396425,2025-08-15T12:00:55Z,,,,,
365847,2025-08-15 09:01:02.828951,72013,7060-10,-23.6310935,-46.773485,2025-08-15T12:00:29Z,,,,,
365848,2025-08-15 09:01:02.828951,72011,7060-10,-23.6607035,-46.7779355,2025-08-15T12:00:33Z,,,,,
365849,2025-08-15 09:01:02.828951,77889,647A-10,-23.6815955,-46.78469,2025-08-15T12:00:31Z,,,,,
365850,2025-08-15 09:01:02.828951,77868,647A-10,-23.69435,-46.794564,2025-08-15T12:00:53Z,,,,,
365851,2025-08-15 09:01:02.828951,77880,647A-10,-23.578837,-46.6860305,2025-08-15T12:00:21Z,,,,,
365852,2025-08-15 09:01:02.828951,77893,647A-10,-23.5666195,-46.694402499999995,2025-08-15T12:00:32Z,,,,,
365853,2025-08-15 09:01:02.828951,81520,7458-10,-23.586113125000004,-46.73742125,2025-08-15T12:00:23Z,,,,,
365854,2025-08-15 09:01:02.828951,81072,7458-10,-23.593565875,-46.736573625000005,2025-08-15T12:00:24Z,,,,,
365855,2025-08-15 09:01:02.828951,81524,7458-10,-23.580585,-46.7940725,2025-08-15T12:00:37Z,,,,,
365856,2025-08-15 09:01:02.828951,68042,5123-10,-23.678149,-46.629804500000006,2025-08-15T12:00:30Z,,,,,
365857,2025-08-15 09:01:02.828951,68426,5123-10,-23.667442,-46.636444999999995,2025-08-15T12:00:56Z,,,,,
365858,2025-08-15 09:01:02.828951,68286,5123-10,-23.682258500000003,-46.6380165,2025-08-15T12:00:48Z,,,,,
365859,2025-08-15 09:01:02.828951,68353,5123-10,-23.635889,-46.6414665,2025-08-15T12:00:46Z,,,,,
365860,2025-08-15 09:01:02.828951,68605,5123-10,-23.6503375,-46.640522000000004,2025-08-15T12:00:59Z,,,,,
365861,2025-08-15 09:01:02.828951,68281,5123-10,-23.678149,-46.629804500000006,2025-08-15T12:00:28Z,,,,,
365862,2025-08-15 09:01:02.828951,78954,7012-10,-23.709972,-46.7753505,2025-08-15T12:00:25Z,,,,,
365863,2025-08-15 09:01:02.828951,78957,7012-10,-23.710336,-46.7778045,2025-08-15T12:00:59Z,,,,,
365864,2025-08-15 09:01:02.828951,78888,7012-10,-23.679211249999998,-46.763927249999995,2025-08-15T12:00:22Z,,,,,
365865,2025-08-15 09:01:02.828951,78952,7012-10,-23.678976,-46.763667999999996,2025-08-15T12:00:24Z,,,,,
365866,2025-08-15 09:01:02.828951,78987,7012-10,-23.677212500000003,-46.760749000000004,2025-08-15T12:00:53Z,,,,,
365867,2025-08-15 09:01:02.828951,78901,7012-10,-23.703917,-46.776263,2025-08-15T12:00:29Z,,,,,
365868,2025-08-15 09:01:02.828951,82777,8319-10,-23.523056500000003,-46.68789162499999,2025-08-15T12:00:45Z,,,,,
365869,2025-08-15 09:01:02.828951,82724,8319-10,-23.5385875,-46.727177499999996,2025-08-15T12:00:44Z,,,,,
365870,2025-08-15 09:01:02.828951,82729,8319-10,-23.549915,-46.758184,2025-08-15T12:00:49Z,,,,,
365871,2025-08-15 09:01:02.828951,81108,8705-10,-23.570344125000002,-46.711185625,2025-08-15T12:00:45Z,,,,,
365872,2025-08-15 09:01:02.828951,81209,8705-10,-23.547785,-46.759952,2025-08-15T12:00:45Z,,,,,
365873,2025-08-15 09:01:02.828951,81600,8705-10,-23.544365250000002,-46.64279474999999,2025-08-15T12:00:53Z,,,,,
365874,2025-08-15 09:01:02.828951,81221,8705-10,-23.55472,-46.6618795,2025-08-15T12:00:41Z,,,,,
365875,2025-08-15 09:01:02.828951,81752,8705-10,-23.547614000000003,-46.760172999999995,2025-08-15T12:00:51Z,,,,,
365876,2025-08-15 09:01:02.828951,81964,8705-10,-23.5448285,-46.6433995,2025-08-15T12:00:25Z,,,,,
365877,2025-08-15 09:01:02.828951,85562,6412-10,-23.6174735,-46.7210605,2025-08-15T12:00:34Z,,,,,
365878,2025-08-15 09:01:02.828951,85857,6412-10,-23.615108,-46.721340999999995,2025-08-15T12:00:22Z,,,,,
365879,2025-08-15 09:01:02.828951,85827,6412-10,-23.61310925,-46.72106,2025-08-15T12:00:33Z,,,,,
365880,2025-08-15 09:01:02.828951,85840,6412-10,-23.573071,-46.6546745,2025-08-15T12:00:22Z,,,,,
365881,2025-08-15 09:01:02.828951,26472,1720-10,-23.441626,-46.616757,2025-08-15T12:00:20Z,,,,,
365882,2025-08-15 09:01:02.828951,26361,1720-10,-23.4942895,-46.568806,2025-08-15T12:00:52Z,,,,,
365883,2025-08-15 09:01:02.828951,26174,1720-10,-23.4640765,-46.616637999999995,2025-08-15T12:00:24Z,,,,,
365884,2025-08-15 09:01:02.828951,26333,1720-10,-23.479074750000002,-46.6090205,2025-08-15T12:00:55Z,,,,,
365885,2025-08-15 09:01:02.828951,26357,1720-10,-23.494107,-46.568782999999996,2025-08-15T12:00:20Z,,,,,
365886,2025-08-15 09:01:02.828951,26460,1720-10,-23.441945,-46.6158565,2025-08-15T12:00:44Z,,,,,
365887,2025-08-15 09:01:02.828951,26412,1720-10,-23.494382,-46.5688345,2025-08-15T12:01:00Z,,,,,
365888,2025-08-15 09:01:02.828951,26251,1720-10,-23.493856,-46.568802,2025-08-15T12:00:28Z,,,,,
365889,2025-08-15 09:01:02.828951,26419,1720-10,-23.494107,-46.568782999999996,2025-08-15T12:00:47Z,,,,,
365890,2025-08-15 09:01:02.828951,85807,809L-10,-23.6076245,-46.751262,2025-08-15T12:00:51Z,,,,,
365891,2025-08-15 09:01:02.828951,85806,809L-10,-23.58497475,-46.728401,2025-08-15T12:00:34Z,,,,,
365892,2025-08-15 09:01:02.828951,85809,809L-10,-23.622718,-46.7627075,2025-08-15T12:00:45Z,,,,,
365893,2025-08-15 09:01:02.828951,85805,809L-10,-23.568261,-46.7081285,2025-08-15T12:00:57Z,,,,,
365894,2025-08-15 09:01:02.828951,32614,273F-10,-23.5427865,-46.470943500000004,2025-08-15T12:00:43Z,,,,,
365895,2025-08-15 09:01:02.828951,56335,574R-10,-23.601991374999997,-46.511055,2025-08-15T12:00:36Z,,,,,
365896,2025-08-15 09:01:02.828951,56245,574R-10,-23.553452749999998,-46.578683,2025-08-15T12:01:00Z,,,,,
365897,2025-08-15 09:01:02.828951,32007,2756-10,-23.505329500000002,-46.435948749999994,2025-08-15T12:00:57Z,,,,,
365898,2025-08-15 09:01:02.828951,32011,2756-10,-23.529722,-46.500626,2025-08-15T12:00:47Z,,,,,
365899,2025-08-15 09:01:02.828951,31100,3686-10,-23.532046,-46.531475,2025-08-15T12:00:23Z,,,,,
365900,2025-08-15 09:01:02.828951,31853,3686-10,-23.534584000000002,-46.45115875,2025-08-15T12:00:48Z,,,,,
365901,2025-08-15 09:01:02.828951,31805,3686-10,-23.547283,-46.6301645,2025-08-15T12:00:21Z,,,,,
365902,2025-08-15 09:01:02.828951,31101,3686-10,-23.547568750000003,-46.601284125,2025-08-15T12:00:52Z,,,,,
365903,2025-08-15 09:01:02.828951,31616,3686-10,-23.5374365,-46.49104225,2025-08-15T12:00:20Z,,,,,
365904,2025-08-15 09:01:02.828951,72571,6824-10,-23.673841,-46.791435,2025-08-15T12:00:50Z,,,,,
365905,2025-08-15 09:01:02.828951,72777,6824-10,-23.6676715,-46.792345,2025-08-15T12:00:39Z,,,,,
365906,2025-08-15 09:01:02.828951,72763,6824-10,-23.673696749999998,-46.79064525,2025-08-15T12:00:52Z,,,,,
365907,2025-08-15 09:01:02.828951,16522,8017-10,-23.438237,-46.746818000000005,2025-08-15T12:00:28Z,,,,,
365908,2025-08-15 09:01:02.828951,16556,8017-10,-23.438237,-46.746818000000005,2025-08-15T12:01:01Z,,,,,
365909,2025-08-15 09:01:02.828951,16317,8017-10,-23.45166125,-46.719660000000005,2025-08-15T12:00:39Z,,,,,
365910,2025-08-15 09:01:02.828951,45049,3778-10,-23.575232749999998,-46.503189250000005,2025-08-15T12:00:40Z,,,,,
365911,2025-08-15 09:01:02.828951,45530,3778-10,-23.570103,-46.486686,2025-08-15T12:00:20Z,,,,,
365912,2025-08-15 09:01:02.828951,45600,3778-10,-23.55490325,-46.52660075,2025-08-15T12:00:21Z,,,,,
365913,2025-08-15 09:01:02.828951,45618,3778-10,-23.5699735,-46.486311,2025-08-15T12:00:56Z,,,,,
365914,2025-08-15 09:01:02.828951,45387,3778-10,-23.5746835,-46.4948975,2025-08-15T12:00:24Z,,,,,
365915,2025-08-15 09:01:02.828951,45451,3778-10,-23.57692525,-46.493266500000004,2025-08-15T12:00:51Z,,,,,
365916,2025-08-15 09:01:02.828951,45139,2710-10,-23.52483075,-46.490063750000004,2025-08-15T12:01:00Z,,,,,
365917,2025-08-15 09:01:02.828951,45011,2710-10,-23.529739,-46.501110999999995,2025-08-15T12:00:32Z,,,,,
365918,2025-08-15 09:01:02.828951,45468,2710-10,-23.52483075,-46.490063750000004,2025-08-15T12:00:29Z,,,,,
365919,2025-08-15 09:01:02.828951,45375,2710-10,-23.529882,-46.501219000000006,2025-08-15T12:00:23Z,,,,,
365920,2025-08-15 09:01:02.828951,45007,2710-10,-23.519790999999998,-46.48756,2025-08-15T12:00:49Z,,,,,
365921,2025-08-15 09:01:02.828951,22526,2175-10,-23.54209775,-46.61522575,2025-08-15T12:00:45Z,,,,,
365922,2025-08-15 09:01:02.828951,22284,2175-10,-23.47707175,-46.573971,2025-08-15T11:58:22Z,,,,,
365923,2025-08-15 09:01:02.828951,61380,6913-10,-23.644592125000003,-46.700327,2025-08-15T12:00:55Z,,,,,
365924,2025-08-15 09:01:02.828951,61066,6913-10,-23.549173,-46.640448,2025-08-15T12:00:35Z,,,,,
365925,2025-08-15 09:01:02.828951,61665,6913-10,-23.767560000000003,-46.7161905,2025-08-15T12:00:17Z,,,,,
365926,2025-08-15 09:01:02.828951,61309,6913-10,-23.767560000000003,-46.7161905,2025-08-15T12:00:20Z,,,,,
365927,2025-08-15 09:01:02.828951,61317,6913-10,-23.612157,-46.677786250000004,2025-08-15T12:00:53Z,,,,,
365928,2025-08-15 09:01:02.828951,61071,6913-10,-23.622873750000004,-46.6848195,2025-08-15T12:00:56Z,,,,,
365929,2025-08-15 09:01:02.828951,64616,5164-41,-23.635876000000003,-46.633500749999996,2025-08-15T12:00:56Z,,,,,
365930,2025-08-15 09:01:02.828951,64615,5164-41,-23.630306500000003,-46.635454749999994,2025-08-15T12:01:01Z,,,,,
365931,2025-08-15 09:01:02.828951,64387,5164-41,-23.64701525,-46.65071225,2025-08-15T12:00:37Z,,,,,
365932,2025-08-15 09:01:02.828951,78073,7051-10,-23.655096,-46.7838845,2025-08-15T12:00:19Z,,,,,
365933,2025-08-15 09:01:02.828951,78600,7051-10,-23.655096,-46.7838845,2025-08-15T12:01:01Z,,,,,
365934,2025-08-15 09:01:02.828951,78831,7051-10,-23.655096,-46.7838845,2025-08-15T12:00:16Z,,,,,
365935,2025-08-15 09:01:02.828951,78741,7006-51,-23.661485499999998,-46.769889000000006,2025-08-15T12:00:26Z,,,,,
365936,2025-08-15 09:01:02.828951,78720,7006-51,-23.731922750000003,-46.78523975,2025-08-15T12:00:18Z,,,,,
365937,2025-08-15 09:01:02.828951,36561,3002-10,-23.51488975,-46.38053575,2025-08-15T12:00:50Z,,,,,
365938,2025-08-15 09:01:02.828951,36688,3002-10,-23.5127545,-46.3763175,2025-08-15T12:00:25Z,,,,,
365939,2025-08-15 09:01:02.828951,36206,3002-10,-23.5127545,-46.3763175,2025-08-15T12:00:31Z,,,,,
365940,2025-08-15 09:01:02.828951,36642,3002-10,-23.5110475,-46.378864,2025-08-15T12:00:47Z,,,,,
365941,2025-08-15 09:01:02.828951,21112,107T-10,-23.551382562500002,-46.65051525,2025-08-15T12:00:35Z,,,,,
365942,2025-08-15 09:01:02.828951,21252,107T-10,-23.5733325,-46.676092749999995,2025-08-15T12:00:27Z,,,,,
365943,2025-08-15 09:01:02.828951,21253,107T-10,-23.4808435,-46.604151,2025-08-15T12:00:36Z,,,,,
365944,2025-08-15 09:01:02.828951,21251,107T-10,-23.55618075,-46.6581485,2025-08-15T12:01:00Z,,,,,
365945,2025-08-15 09:01:02.828951,21102,107T-10,-23.477621749999997,-46.610039,2025-08-15T12:00:56Z,,,,,
365946,2025-08-15 09:01:02.828951,21114,107T-10,-23.513296,-46.6251845,2025-08-15T12:00:42Z,,,,,
365947,2025-08-15 09:01:02.828951,51130,3021-10,-23.59876425,-46.518316,2025-08-15T12:00:34Z,,,,,
365948,2025-08-15 09:01:02.828951,51116,3021-10,-23.58297475,-46.5681515,2025-08-15T12:00:43Z,,,,,
365949,2025-08-15 09:01:02.828951,61419,5317-10,-23.7212425,-46.6767315,2025-08-15T12:00:59Z,,,,,
365950,2025-08-15 09:01:02.828951,61425,5317-10,-23.541339999999998,-46.6340785,2025-08-15T12:00:57Z,,,,,
365951,2025-08-15 09:01:02.828951,16097,8199-10,-23.483758,-46.686705,2025-08-15T12:00:28Z,,,,,
365952,2025-08-15 09:01:02.828951,16973,8199-10,-23.4973945,-46.707330999999996,2025-08-15T12:00:43Z,,,,,
365953,2025-08-15 09:01:02.828951,16184,8199-10,-23.4700695,-46.7507875,2025-08-15T12:00:50Z,,,,,
365954,2025-08-15 09:01:02.828951,16027,8199-10,-23.484306,-46.741941,2025-08-15T12:00:37Z,,,,,
365955,2025-08-15 09:01:02.828951,16187,8199-10,-23.476190125,-46.664108125,2025-08-15T12:00:21Z,,,,,
365956,2025-08-15 09:01:02.828951,16489,8199-10,-23.5009615,-46.69992,2025-08-15T12:00:32Z,,,,,
365957,2025-08-15 09:01:02.828951,16080,8199-10,-23.47043,-46.752005999999994,2025-08-15T12:00:21Z,,,,,
365958,2025-08-15 09:01:02.828951,16091,8199-10,-23.470188,-46.751977,2025-08-15T12:00:50Z,,,,,
365959,2025-08-15 09:01:02.828951,36682,4051-10,-23.542875000000002,-46.415915,2025-08-15T11:58:18Z,,,,,
365960,2025-08-15 09:01:02.828951,36042,4051-10,-23.561647,-46.3996955,2025-08-15T12:00:25Z,,,,,
365961,2025-08-15 09:01:02.828951,21306,119C-10,-23.511869500000003,-46.5864195,2025-08-15T12:00:36Z,,,,,
365962,2025-08-15 09:01:02.828951,21428,119C-10,-23.478727,-46.5693105,2025-08-15T12:00:43Z,,,,,
365963,2025-08-15 09:01:02.828951,21293,119C-10,-23.53386,-46.644593,2025-08-15T12:00:48Z,,,,,
365964,2025-08-15 09:01:02.828951,21373,119C-10,-23.480239,-46.569384,2025-08-15T12:00:43Z,,,,,
365965,2025-08-15 09:01:02.828951,21305,119C-10,-23.4786885,-46.5694165,2025-08-15T12:00:32Z,,,,,
365966,2025-08-15 09:01:02.828951,21927,119C-10,-23.533724,-46.6274875,2025-08-15T12:00:22Z,,,,,
365967,2025-08-15 09:01:02.828951,71178,5119-22,-23.553324625000002,-46.63820749999999,2025-08-15T12:00:34Z,,,,,
365968,2025-08-15 09:01:02.828951,71317,5119-22,-23.589963,-46.702075,2025-08-15T12:00:49Z,,,,,
365969,2025-08-15 09:01:02.828951,31724,390E-10,-23.5189955,-46.547129,2025-08-15T12:00:26Z,,,,,
365970,2025-08-15 09:01:02.828951,31725,390E-10,-23.5259405,-46.552777000000006,2025-08-15T12:00:18Z,,,,,
365971,2025-08-15 09:01:02.828951,31918,390E-10,-23.536765000000003,-46.589805,2025-08-15T12:00:57Z,,,,,
365972,2025-08-15 09:01:02.828951,22014,1788-10,-23.502214000000002,-46.6235875,2025-08-15T11:57:58Z,,,,,
365973,2025-08-15 09:01:02.828951,22116,1788-10,-23.494770499999998,-46.616,2025-08-15T12:00:24Z,,,,,
365974,2025-08-15 09:01:02.828951,22011,1788-10,-23.4703805,-46.6054525,2025-08-15T12:00:19Z,,,,,
