id,timestamp_analise,id_onibus,letreiro_linha,posicao_atual_lat,posicao_atual_lon,horario_posicao,proximo_ponto_previsto,horario_previsto_chegada
3336854,"2025-09-30 01:57:04.235357",11890,917H-10,-23.4975835,-46.74621575,2025-08-16T14:11:21Z,70016782.0,00:11
3336855,"2025-09-30 01:57:04.235357",31254,4313-10,-23.543874125,-46.58981925,2025-08-16T14:11:21Z,820012014.0,06:30
3336856,"2025-09-30 01:57:04.235357",31282,4313-10,-23.5479245,-46.629473,2025-08-16T14:10:40Z,820012014.0,08:18
3336857,"2025-09-30 01:57:04.235357",31245,4313-10,-23.5968,-46.4565125,2025-08-16T14:10:56Z,820012014.0,09:34
3336858,"2025-09-30 01:57:04.235357",31286,4313-10,-23.58714825,-46.484073,2025-08-16T14:10:42Z,80014597.0,00:00
3336859,"2025-09-30 01:57:04.235357",31265,4313-10,-23.5543475,-46.518125,2025-08-16T14:10:43Z,540014584.0,07:31
3336860,"2025-09-30 01:57:04.235357",31594,4313-10,-23.5479245,-46.629473,2025-08-16T14:10:38Z,540014575.0,00:07
3336874,"2025-09-30 01:57:04.235357",31024,4313-10,-23.54924975,-46.525068,2025-08-16T14:41:14Z,820012014.0,07:34
3336875,"2025-09-30 01:57:04.235357",31595,4313-10,-23.5480745,-46.629559,2025-08-16T14:41:11Z,820012014.0,07:51
3336876,"2025-09-30 01:57:04.235357",31286,4313-10,-23.5831585,-46.407859,2025-08-16T14:40:59Z,80014597.0,00:00
3336877,"2025-09-30 01:57:04.235357",31265,4313-10,-23.596273,-46.4355615,2025-08-16T14:40:59Z,540014584.0,07:31
3336878,"2025-09-30 01:57:04.235357",31266,4313-10,-23.5827635,-46.4086625,2025-08-16T14:40:39Z,540014587.0,06:10
3336879,"2025-09-30 01:57:04.235357",31250,4313-10,-23.536626625,-46.55699375,2025-08-16T14:41:11Z,820012014.0,00:55
3336880,"2025-09-30 01:57:04.235357",31267,4313-10,-23.582416,-46.4082,2025-08-16T14:40:47Z,200012487.0,00:00
3336881,"2025-09-30 01:57:04.235357",31237,4313-10,-23.557708,-46.5147175,2025-08-16T14:41:16Z,820012014.0,00:44
3336882,"2025-09-30 01:57:04.235357",31591,4313-10,-23.582475,-46.4073165,2025-08-16T14:40:41Z,820012014.0,06:12
3336883,"2025-09-30 01:57:04.235357",31282,4313-10,-23.5953565,-46.4338005,2025-08-16T14:40:53Z,820012014.0,08:18
3336884,"2025-09-30 01:57:04.235357",31245,4313-10,-23.5824475,-46.407563,2025-08-16T14:41:11Z,820012014.0,09:34
3336885,"2025-09-30 01:57:04.235357",31592,4313-10,-23.5825065,-46.407171,2025-08-16T14:41:19Z,820012486.0,01:22
3336886,"2025-09-30 01:57:04.235357",31092,4313-10,-23.547058,-46.6300155,2025-08-16T14:40:51Z,820012014.0,07:24
3336887,"2025-09-30 01:57:04.235357",31594,4313-10,-23.598571,-46.4651625,2025-08-16T14:40:51Z,540014575.0,00:07
3336902,"2025-09-30 01:57:04.235357",11886,917H-10,-23.4887235,-46.7491965,2025-08-16T14:40:45Z,440016921.0,04:59
3336903,"2025-09-30 01:57:04.235357",11904,917H-10,-23.4861505,-46.7258785,2025-08-16T14:41:09Z,440016921.0,08:37
3336904,"2025-09-30 01:57:04.235357",11890,917H-10,-23.486517,-46.7262255,2025-08-16T14:41:19Z,70016782.0,00:11
3336909,"2025-09-30 01:57:04.235357",31139,4310-10,-23.549139,-46.6256735,2025-08-16T14:41:14Z,820012014.0,07:34
3336910,"2025-09-30 01:57:04.235357",31201,4310-10,-23.5345645,-46.4529065,2025-08-16T14:41:05Z,80014580.0,00:00
3336911,"2025-09-30 01:57:04.235357",31147,4310-10,-23.534623,-46.4529845,2025-08-16T14:41:05Z,820012014.0,06:24
3336912,"2025-09-30 01:57:04.235357",31182,4310-10,-23.547369,-46.63052,2025-08-16T14:41:17Z,540014575.0,08:30
3336913,"2025-09-30 01:57:04.235357",31357,4310-10,-23.53909725,-46.57010925,2025-08-16T14:39:07Z,820012014.0,05:09
3336914,"2025-09-30 01:57:04.235357",31154,4310-10,-23.535216,-46.4541105,2025-08-16T14:40:58Z,820012014.0,04:32
3336915,"2025-09-30 01:57:04.235357",31203,4310-10,-23.5348025,-46.4532225,2025-08-16T14:41:02Z,820012501.0,08:51
3336925,"2025-09-30 01:57:04.235357",31174,4310-10,-23.543874125,-46.58981925,2025-08-16T14:41:21Z,820012014.0,05:36
3336926,"2025-09-30 01:57:04.235357",31157,4310-10,-23.551941,-46.624897,2025-08-16T14:41:18Z,820012014.0,07:02
3336927,"2025-09-30 01:57:04.235357",31120,4310-10,-23.539882,-46.458713,2025-08-16T14:41:01Z,540014585.0,10:38
3336938,"2025-09-30 01:57:04.235357",11894,917H-10,-23.5207605,-46.750506,2025-08-16T14:40:44Z,440016921.0,06:28
3336939,"2025-09-30 01:57:04.235357",11822,917H-10,-23.5400435,-46.70487,2025-08-16T14:40:52Z,70016918.0,00:00
3336940,"2025-09-30 01:57:04.235357",11906,917H-10,-23.519169,-46.7532095,2025-08-16T14:41:14Z,440016921.0,00:18
3336941,"2025-09-30 01:57:04.235357",11907,917H-10,-23.49881275,-46.746212,2025-08-16T14:41:03Z,70016782.0,09:12
3336942,"2025-09-30 01:57:04.235357",11899,917H-10,-23.49881275,-46.746212,2025-08-16T14:40:40Z,260016732.0,08:20
3336943,"2025-09-30 01:57:04.235357",11898,917H-10,-23.56181025,-46.655956,2025-08-16T14:41:22Z,440016921.0,07:00
3336944,"2025-09-30 01:57:04.235357",11892,917H-10,-23.4861215,-46.73922,2025-08-16T14:37:12Z,440016921.0,06:12
3336945,"2025-09-30 01:57:04.235357",11900,917H-10,-23.486014,-46.7257505,2025-08-16T14:41:13Z,440016921.0,07:18
3336960,"2025-09-30 01:57:04.235357",31024,4313-10,-23.5947275,-46.442483,2025-08-16T15:10:52Z,820012014.0,07:34
3336961,"2025-09-30 01:57:04.235357",31595,4313-10,-23.542109,-46.53485975,2025-08-16T15:11:11Z,820012014.0,07:51
3336962,"2025-09-30 01:57:04.235357",31092,4313-10,-23.5431421875,-46.58608475,2025-08-16T15:11:09Z,820012014.0,07:24
3336963,"2025-09-30 01:57:04.235357",31265,4313-10,-23.583026,-46.408417,2025-08-16T15:11:17Z,540014584.0,07:31
3336964,"2025-09-30 01:57:04.235357",31266,4313-10,-23.5925035,-46.4721135625,2025-08-16T15:10:55Z,540014587.0,06:10
3336965,"2025-09-30 01:57:04.235357",31590,4313-10,-23.5472815,-46.629869,2025-08-16T15:11:16Z,80014580.0,00:00
3336966,"2025-09-30 01:57:04.235357",31250,4313-10,-23.547545,-46.629699,2025-08-16T15:10:44Z,820012014.0,00:55
3336967,"2025-09-30 01:57:04.235357",31267,4313-10,-23.594973,-46.440048,2025-08-16T15:11:03Z,200012487.0,00:00
3336968,"2025-09-30 01:57:04.235357",31237,4313-10,-23.547736,-46.6263965,2025-08-16T15:10:48Z,820012014.0,00:44
3336969,"2025-09-30 01:57:04.235357",31591,4313-10,-23.581097,-46.4143675,2025-08-16T15:10:59Z,820012014.0,06:12
3336970,"2025-09-30 01:57:04.235357",31282,4313-10,-23.570038,-46.5039775,2025-08-16T15:11:08Z,820012014.0,08:18
3336971,"2025-09-30 01:57:04.235357",31245,4313-10,-23.5824475,-46.407563,2025-08-16T15:10:42Z,820012014.0,09:34
3336972,"2025-09-30 01:57:04.235357",31592,4313-10,-23.5825065,-46.407171,2025-08-16T15:11:16Z,820012486.0,01:22
3336973,"2025-09-30 01:57:04.235357",31286,4313-10,-23.5824475,-46.407563,2025-08-16T15:11:16Z,80014597.0,00:00
3336974,"2025-09-30 01:57:04.235357",31594,4313-10,-23.535632,-46.54746475,2025-08-16T15:11:06Z,540014575.0,00:07
3336995,"2025-09-30 01:57:04.235357",11886,917H-10,-23.5371145,-46.723142,2025-08-16T15:11:03Z,440016921.0,04:59
3336996,"2025-09-30 01:57:04.235357",11904,917H-10,-23.505358,-46.747845,2025-08-16T15:11:21Z,440016921.0,08:37
3336997,"2025-09-30 01:57:04.235357",11892,917H-10,-23.486014,-46.7257505,2025-08-16T15:11:09Z,440016921.0,06:12
3336998,"2025-09-30 01:57:04.235357",11890,917H-10,-23.486517,-46.7262255,2025-08-16T15:10:50Z,70016782.0,00:11
3336999,"2025-09-30 01:57:04.235357",31139,4310-10,-23.548907,-46.60393525,2025-08-16T15:10:42Z,820012014.0,07:34
3337000,"2025-09-30 01:57:04.235357",31174,4310-10,-23.5400825,-46.4592055,2025-08-16T15:10:53Z,820012014.0,05:36
3337001,"2025-09-30 01:57:04.235357",31182,4310-10,-23.54092525,-46.57657175,2025-08-16T15:06:19Z,540014575.0,08:30
3337002,"2025-09-30 01:57:04.235357",31357,4310-10,-23.552734,-46.6271135,2025-08-16T15:11:12Z,820012014.0,05:09
3337003,"2025-09-30 01:57:04.235357",31157,4310-10,-23.5322345,-46.5278955,2025-08-16T15:11:18Z,820012014.0,07:02
3337004,"2025-09-30 01:57:04.235357",31201,4310-10,-23.5345645,-46.4529065,2025-08-16T15:11:22Z,80014580.0,00:00
3337005,"2025-09-30 01:57:04.235357",31147,4310-10,-23.534623,-46.4529845,2025-08-16T15:11:20Z,820012014.0,06:24
3337006,"2025-09-30 01:57:04.235357",31154,4310-10,-23.535216,-46.4541105,2025-08-16T15:11:15Z,820012014.0,04:32
3337007,"2025-09-30 01:57:04.235357",31166,4310-10,-23.5337,-46.5419935,2025-08-16T15:10:42Z,820012014.0,05:43
3337008,"2025-09-30 01:57:04.235357",31203,4310-10,-23.5413885,-46.4837015,2025-08-16T15:11:17Z,820012501.0,08:51
3337009,"2025-09-30 01:57:04.235357",31120,4310-10,-23.5346725,-46.45305,2025-08-16T15:11:15Z,540014585.0,10:38
3337031,"2025-09-30 01:57:04.235357",11902,917H-10,-23.5711375,-46.644360125,2025-08-16T15:11:17Z,440016921.0,01:28
3337032,"2025-09-30 01:57:04.235357",11894,917H-10,-23.485218,-46.740635,2025-08-16T15:11:00Z,440016921.0,06:28
3337033,"2025-09-30 01:57:04.235357",11822,917H-10,-23.5116665,-46.7540655,2025-08-16T15:11:05Z,70016918.0,00:00
3337034,"2025-09-30 01:57:04.235357",11906,917H-10,-23.485218,-46.740635,2025-08-16T15:10:41Z,440016921.0,00:18
3337035,"2025-09-30 01:57:04.235357",11907,917H-10,-23.49881275,-46.746212,2025-08-16T15:11:20Z,70016782.0,09:12
3337036,"2025-09-30 01:57:04.235357",11899,917H-10,-23.49881275,-46.746212,2025-08-16T15:10:53Z,260016732.0,08:20
3337037,"2025-09-30 01:57:04.235357",11898,917H-10,-23.54082325,-46.7162535,2025-08-16T15:11:12Z,440016921.0,07:00
3337038,"2025-09-30 01:57:04.235357",11900,917H-10,-23.55602625,-46.66238875,2025-08-16T15:11:21Z,440016921.0,07:18
3337056,"2025-09-30 01:57:04.235357",31024,4313-10,-23.5824165,-46.407865,2025-08-16T15:41:14Z,820012014.0,07:34
3337057,"2025-09-30 01:57:04.235357",31266,4313-10,-23.537608,-46.546503,2025-08-16T15:41:14Z,540014587.0,06:10
3337058,"2025-09-30 01:57:04.235357",31267,4313-10,-23.55945575,-46.512841,2025-08-16T15:41:19Z,200012487.0,00:00
3337059,"2025-09-30 01:57:04.235357",31591,4313-10,-23.5858645,-46.4878405,2025-08-16T15:41:12Z,820012014.0,06:12
3337060,"2025-09-30 01:57:04.235357",31263,4313-10,-23.581527,-46.4149995,2025-08-16T15:41:00Z,80014597.0,09:09
3337061,"2025-09-30 01:57:04.235357",31592,4313-10,-23.582475,-46.4073165,2025-08-16T15:41:17Z,820012486.0,01:22
3337062,"2025-09-30 01:57:04.235357",31286,4313-10,-23.5824475,-46.407563,2025-08-16T15:40:46Z,80014597.0,00:00
3337079,"2025-09-30 01:57:04.235357",11886,917H-10,-23.5564145,-46.66221475,2025-08-16T15:41:21Z,440016921.0,04:59
3337080,"2025-09-30 01:57:04.235357",11894,917H-10,-23.4863665,-46.726082,2025-08-16T15:41:11Z,440016921.0,06:28
3337081,"2025-09-30 01:57:04.235357",11822,917H-10,-23.4855965,-46.725312,2025-08-16T15:41:24Z,70016918.0,00:00
3337082,"2025-09-30 01:57:04.235357",11906,917H-10,-23.4863665,-46.726082,2025-08-16T15:40:57Z,440016921.0,00:18
3337083,"2025-09-30 01:57:04.235357",11904,917H-10,-23.540452,-46.713922,2025-08-16T15:40:50Z,440016921.0,08:37
3337084,"2025-09-30 01:57:04.235357",11890,917H-10,-23.4858895,-46.7396305,2025-08-16T15:41:06Z,70016782.0,00:11
3337085,"2025-09-30 01:57:04.235357",31201,4310-10,-23.5345645,-46.4529065,2025-08-16T15:40:54Z,80014580.0,00:00
3337086,"2025-09-30 01:57:04.235357",31174,4310-10,-23.5345645,-46.4529065,2025-08-16T15:41:10Z,820012014.0,05:36
3337087,"2025-09-30 01:57:04.235357",31147,4310-10,-23.5345645,-46.4529065,2025-08-16T15:40:48Z,820012014.0,06:24
3337088,"2025-09-30 01:57:04.235357",31154,4310-10,-23.5403445,-46.484858,2025-08-16T15:41:13Z,820012014.0,04:32
3337089,"2025-09-30 01:57:04.235357",31166,4310-10,-23.547369,-46.63052,2025-08-16T15:40:57Z,820012014.0,05:43
3337090,"2025-09-30 01:57:04.235357",31157,4310-10,-23.535216,-46.4541105,2025-08-16T15:40:51Z,820012014.0,07:02
3337091,"2025-09-30 01:57:04.235357",31120,4310-10,-23.5346725,-46.45305,2025-08-16T15:40:44Z,540014585.0,10:38
3337095,"2025-09-30 01:57:04.235357",31595,4313-10,-23.589478,-46.4805125,2025-08-16T15:40:41Z,820012014.0,07:51
3337096,"2025-09-30 01:57:04.235357",31590,4313-10,-23.53978575,-46.5726295,2025-08-16T15:40:44Z,80014580.0,00:00
3337097,"2025-09-30 01:57:04.235357",31250,4313-10,-23.54142,-46.538755,2025-08-16T15:40:59Z,820012014.0,00:55
3337098,"2025-09-30 01:57:04.235357",31237,4313-10,-23.553189,-46.613408,2025-08-16T15:41:05Z,820012014.0,00:44
3337099,"2025-09-30 01:57:04.235357",31245,4313-10,-23.5479245,-46.629473,2025-08-16T15:40:58Z,820012014.0,09:34
3337100,"2025-09-30 01:57:04.235357",31092,4313-10,-23.552569,-46.520155,2025-08-16T15:40:50Z,820012014.0,07:24
3337101,"2025-09-30 01:57:04.235357",31265,4313-10,-23.583026,-46.408417,2025-08-16T15:40:50Z,540014584.0,07:31
3337128,"2025-09-30 01:57:04.235357",11902,917H-10,-23.54101925,-46.69928975,2025-08-16T15:40:48Z,440016921.0,01:28
3337129,"2025-09-30 01:57:04.235357",11907,917H-10,-23.49881275,-46.746212,2025-08-16T15:40:50Z,70016782.0,09:12
3337130,"2025-09-30 01:57:04.235357",11899,917H-10,-23.49881275,-46.746212,2025-08-16T15:41:07Z,260016732.0,08:20
3337131,"2025-09-30 01:57:04.235357",11898,917H-10,-23.506789,-46.747021,2025-08-16T15:41:14Z,440016921.0,07:00
3337132,"2025-09-30 01:57:04.235357",11900,917H-10,-23.5358485,-46.7264675,2025-08-16T15:41:07Z,440016921.0,07:18
3337133,"2025-09-30 01:57:04.235357",31113,4310-10,-23.539594,-46.572009,2025-08-16T15:41:17Z,820012014.0,08:45
3337134,"2025-09-30 01:57:04.235357",31357,4310-10,-23.53179125,-46.5233455,2025-08-16T15:41:16Z,820012014.0,05:09
3337145,"2025-09-30 01:57:04.235357",31024,4313-10,-23.5824165,-46.407865,2025-08-16T16:10:48Z,820012014.0,07:34
3337146,"2025-09-30 01:57:04.235357",31266,4313-10,-23.547402,-46.629792,2025-08-16T16:10:45Z,540014587.0,06:10
3337147,"2025-09-30 01:57:04.235357",31267,4313-10,-23.53917275,-46.57057475,2025-08-16T16:10:07Z,200012487.0,00:00
3337148,"2025-09-30 01:57:04.235357",31591,4313-10,-23.54601875,-46.5278985,2025-08-16T16:10:42Z,820012014.0,06:12
3337149,"2025-09-30 01:57:04.235357",31245,4313-10,-23.598022,-46.459069,2025-08-16T16:11:11Z,820012014.0,09:34
3337150,"2025-09-30 01:57:04.235357",31263,4313-10,-23.5824475,-46.407563,2025-08-16T16:11:17Z,80014597.0,09:09
3337151,"2025-09-30 01:57:04.235357",31592,4313-10,-23.582475,-46.4073165,2025-08-16T16:11:24Z,820012486.0,01:22
3337152,"2025-09-30 01:57:04.235357",31286,4313-10,-23.58503575,-46.41488375,2025-08-16T16:11:04Z,80014597.0,00:00
3337153,"2025-09-30 01:57:04.235357",31265,4313-10,-23.583322,-46.407278,2025-08-16T16:11:07Z,540014584.0,07:31
3337174,"2025-09-30 01:57:04.235357",11886,917H-10,-23.589511,-46.6342965,2025-08-16T16:10:53Z,440016921.0,04:59
3337175,"2025-09-30 01:57:04.235357",11902,917H-10,-23.517538,-46.753069875,2025-08-16T16:10:59Z,440016921.0,01:28
3337176,"2025-09-30 01:57:04.235357",11907,917H-10,-23.49881275,-46.746212,2025-08-16T16:11:05Z,70016782.0,09:12
3337177,"2025-09-30 01:57:04.235357",11899,917H-10,-23.49881275,-46.746212,2025-08-16T16:11:19Z,260016732.0,08:20
3337178,"2025-09-30 01:57:04.235357",11900,917H-10,-23.4955145,-46.745809875,2025-08-16T16:11:25Z,440016921.0,07:18
3337179,"2025-09-30 01:57:04.235357",31201,4310-10,-23.5345645,-46.4529065,2025-08-16T16:11:11Z,80014580.0,00:00
3337180,"2025-09-30 01:57:04.235357",31174,4310-10,-23.5345645,-46.4529065,2025-08-16T16:11:22Z,820012014.0,05:36
3337181,"2025-09-30 01:57:04.235357",31147,4310-10,-23.534623,-46.4529845,2025-08-16T16:11:00Z,820012014.0,06:24
3337182,"2025-09-30 01:57:04.235357",31177,4310-10,-23.538666,-46.5677505,2025-08-16T16:11:20Z,8210206.0,00:00
3337183,"2025-09-30 01:57:04.235357",31357,4310-10,-23.5348025,-46.4532225,2025-08-16T16:10:44Z,820012014.0,05:09
3337184,"2025-09-30 01:57:04.235357",31157,4310-10,-23.535216,-46.4541105,2025-08-16T16:11:12Z,820012014.0,07:02
3337185,"2025-09-30 01:57:04.235357",31120,4310-10,-23.53201225,-46.500731,2025-08-16T16:11:03Z,540014585.0,10:38
3337194,"2025-09-30 01:57:04.235357",31595,4313-10,-23.580005125,-46.4126035,2025-08-16T16:10:58Z,820012014.0,07:51
3337195,"2025-09-30 01:57:04.235357",31590,4313-10,-23.561587,-46.5115405,2025-08-16T16:10:55Z,80014580.0,00:00
3337196,"2025-09-30 01:57:04.235357",31250,4313-10,-23.5754545,-46.5030275,2025-08-16T16:11:15Z,820012014.0,00:55
3337197,"2025-09-30 01:57:04.235357",31237,4313-10,-23.549704,-46.524748,2025-08-16T16:10:41Z,820012014.0,00:44
3337198,"2025-09-30 01:57:04.235357",31092,4313-10,-23.5930955,-46.4691435,2025-08-16T16:11:05Z,820012014.0,07:24
3337202,"2025-09-30 01:57:04.235357",31155,4310-10,-23.533472,-46.54021675,2025-08-16T16:10:58Z,930012483.0,00:01
3337203,"2025-09-30 01:57:04.235357",31113,4310-10,-23.5435905,-46.4709915,2025-08-16T16:10:48Z,820012014.0,08:45
3337204,"2025-09-30 01:57:04.235357",31167,4310-10,-23.547625,-46.630348,2025-08-16T16:11:19Z,820012014.0,07:45
3337205,"2025-09-30 01:57:04.235357",31166,4310-10,-23.53684575,-46.55749775,2025-08-16T16:11:09Z,820012014.0,05:43
3337206,"2025-09-30 01:57:04.235357",31203,4310-10,-23.546136875,-46.59875425,2025-08-16T16:11:01Z,820012501.0,08:51
3337223,"2025-09-30 01:57:04.235357",11894,917H-10,-23.486517,-46.7262255,2025-08-16T16:11:22Z,440016921.0,06:28
3337224,"2025-09-30 01:57:04.235357",11822,917H-10,-23.486014,-46.7257505,2025-08-16T16:10:48Z,70016918.0,00:00
3337225,"2025-09-30 01:57:04.235357",11906,917H-10,-23.488679,-46.7293785,2025-08-16T16:11:08Z,440016921.0,00:18
3337226,"2025-09-30 01:57:04.235357",11904,917H-10,-23.562789375,-46.654997125,2025-08-16T16:11:23Z,440016921.0,08:37
3337227,"2025-09-30 01:57:04.235357",11898,917H-10,-23.486662,-46.726361,2025-08-16T16:10:57Z,440016921.0,07:00
3337228,"2025-09-30 01:57:04.235357",11892,917H-10,-23.4877585,-46.748042,2025-08-16T16:03:23Z,440016921.0,06:12
3337229,"2025-09-30 01:57:04.235357",11890,917H-10,-23.5206075,-46.7438845,2025-08-16T16:11:20Z,70016782.0,00:11
3337238,"2025-09-30 01:57:04.235357",31024,4313-10,-23.5824165,-46.407865,2025-08-16T16:41:08Z,820012014.0,07:34
3337239,"2025-09-30 01:57:04.235357",31595,4313-10,-23.5825065,-46.407171,2025-08-16T16:41:13Z,820012014.0,07:51
3337240,"2025-09-30 01:57:04.235357",31591,4313-10,-23.544063,-46.62975325,2025-08-16T16:40:57Z,820012014.0,06:12
3337241,"2025-09-30 01:57:04.235357",31263,4313-10,-23.5824475,-46.407563,2025-08-16T16:40:57Z,80014597.0,09:09
3337242,"2025-09-30 01:57:04.235357",31592,4313-10,-23.582475,-46.4073165,2025-08-16T16:41:19Z,820012486.0,01:22
3337243,"2025-09-30 01:57:04.235357",31286,4313-10,-23.582572,-46.490186,2025-08-16T16:41:22Z,80014597.0,00:00
3337244,"2025-09-30 01:57:04.235357",31283,4313-10,-23.5490155,-46.6046465,2025-08-16T16:41:16Z,200012487.0,07:17
3337245,"2025-09-30 01:57:04.235357",31265,4313-10,-23.587305,-46.48187,2025-08-16T16:41:24Z,540014584.0,07:31
3337266,"2025-09-30 01:57:04.235357",11886,917H-10,-23.5496355,-46.6813805,2025-08-16T16:41:10Z,440016921.0,04:59
3337267,"2025-09-30 01:57:04.235357",11902,917H-10,-23.48692225,-46.726247,2025-08-16T16:41:12Z,440016921.0,01:28
3337268,"2025-09-30 01:57:04.235357",11907,917H-10,-23.49881275,-46.746212,2025-08-16T16:41:19Z,70016782.0,09:12
3337269,"2025-09-30 01:57:04.235357",11904,917H-10,-23.5730915,-46.642564,2025-08-16T16:41:14Z,440016921.0,08:37
3337270,"2025-09-30 01:57:04.235357",11899,917H-10,-23.49881275,-46.746212,2025-08-16T16:40:51Z,260016732.0,08:20
3337271,"2025-09-30 01:57:04.235357",31201,4310-10,-23.534623,-46.4529845,2025-08-16T16:40:42Z,80014580.0,00:00
3337272,"2025-09-30 01:57:04.235357",31174,4310-10,-23.528157,-46.5132345,2025-08-16T16:40:53Z,820012014.0,05:36
3337273,"2025-09-30 01:57:04.235357",31155,4310-10,-23.5346725,-46.45305,2025-08-16T16:41:15Z,930012483.0,00:01
3337274,"2025-09-30 01:57:04.235357",31357,4310-10,-23.5346725,-46.45305,2025-08-16T16:41:01Z,820012014.0,05:09
3337275,"2025-09-30 01:57:04.235357",31166,4310-10,-23.5345645,-46.4529065,2025-08-16T16:41:25Z,820012014.0,05:43
3337276,"2025-09-30 01:57:04.235357",31120,4310-10,-23.552208,-46.61964875,2025-08-16T16:41:12Z,540014585.0,10:38
3337295,"2025-09-30 01:57:04.235357",31590,4313-10,-23.595014625,-46.428801,2025-08-16T16:41:05Z,80014580.0,00:00
3337296,"2025-09-30 01:57:04.235357",31250,4313-10,-23.5881725,-46.415104,2025-08-16T16:40:47Z,820012014.0,00:55
3337297,"2025-09-30 01:57:04.235357",31267,4313-10,-23.545823375,-46.59819725,2025-08-16T16:41:08Z,200012487.0,00:00
3337298,"2025-09-30 01:57:04.235357",31237,4313-10,-23.5978195,-46.45817025,2025-08-16T16:40:58Z,820012014.0,00:44
3337299,"2025-09-30 01:57:04.235357",31282,4313-10,-23.55076875,-46.52336075,2025-08-16T16:41:03Z,820012014.0,08:18
3337300,"2025-09-30 01:57:04.235357",31092,4313-10,-23.583131,-46.4090595,2025-08-16T16:41:19Z,820012014.0,07:24
3337311,"2025-09-30 01:57:04.235357",31113,4310-10,-23.534566,-46.4530625,2025-08-16T16:41:01Z,820012014.0,08:45
3337312,"2025-09-30 01:57:04.235357",31177,4310-10,-23.551726,-46.627585,2025-08-16T16:40:57Z,8210206.0,00:00
3337313,"2025-09-30 01:57:04.235357",31167,4310-10,-23.5365585,-46.555912,2025-08-16T16:40:59Z,820012014.0,07:45
3337314,"2025-09-30 01:57:04.235357",31203,4310-10,-23.53042225,-46.5032265,2025-08-16T16:41:15Z,820012501.0,08:51
3337315,"2025-09-30 01:57:04.235357",11894,917H-10,-23.485501,-46.745876,2025-08-16T16:40:51Z,440016921.0,06:28
3337316,"2025-09-30 01:57:04.235357",11822,917H-10,-23.48608,-46.7258125,2025-08-16T16:41:01Z,70016918.0,00:00
3337317,"2025-09-30 01:57:04.235357",11906,917H-10,-23.5198235,-46.753039,2025-08-16T16:41:19Z,440016921.0,00:18
3337318,"2025-09-30 01:57:04.235357",11898,917H-10,-23.4861505,-46.7258785,2025-08-16T16:41:11Z,440016921.0,07:00
3337319,"2025-09-30 01:57:04.235357",11892,917H-10,-23.536795,-46.71398,2025-08-16T16:39:36Z,440016921.0,06:12
3337320,"2025-09-30 01:57:04.235357",11900,917H-10,-23.486014,-46.7257505,2025-08-16T16:40:59Z,440016921.0,07:18
3337321,"2025-09-30 01:57:04.235357",11890,917H-10,-23.5425415,-46.695915,2025-08-16T16:40:53Z,70016782.0,00:11
3337332,"2025-09-30 01:57:04.235357",31024,4313-10,-23.59457,-46.443041,2025-08-16T17:10:45Z,820012014.0,07:34
3337333,"2025-09-30 01:57:04.235357",31595,4313-10,-23.5832455,-46.407549,2025-08-16T17:10:45Z,820012014.0,07:51
3337334,"2025-09-30 01:57:04.235357",31590,4313-10,-23.582475,-46.4073165,2025-08-16T17:11:19Z,80014580.0,00:00
3337335,"2025-09-30 01:57:04.235357",31250,4313-10,-23.583284,-46.4074105,2025-08-16T17:11:02Z,820012014.0,00:55
3337336,"2025-09-30 01:57:04.235357",31245,4313-10,-23.544063,-46.62975325,2025-08-16T17:10:56Z,820012014.0,09:34
3337337,"2025-09-30 01:57:04.235357",31263,4313-10,-23.595014625,-46.428801,2025-08-16T17:11:14Z,80014597.0,09:09
3337338,"2025-09-30 01:57:04.235357",31592,4313-10,-23.582475,-46.4073165,2025-08-16T17:11:20Z,820012486.0,01:22
3337339,"2025-09-30 01:57:04.235357",31286,4313-10,-23.5361765,-46.5546635,2025-08-16T17:10:56Z,80014597.0,00:00
3337340,"2025-09-30 01:57:04.235357",31092,4313-10,-23.5895415,-46.416029,2025-08-16T17:11:05Z,820012014.0,07:24
3337341,"2025-09-30 01:57:04.235357",31265,4313-10,-23.537626,-46.5621056875,2025-08-16T17:11:00Z,540014584.0,07:31
3337359,"2025-09-30 01:57:04.235357",11886,917H-10,-23.5259655,-46.7409135,2025-08-16T17:11:27Z,440016921.0,04:59
3337360,"2025-09-30 01:57:04.235357",11902,917H-10,-23.48722275,-46.726573,2025-08-16T17:11:26Z,440016921.0,01:28
3337361,"2025-09-30 01:57:04.235357",11907,917H-10,-23.49881275,-46.746212,2025-08-16T17:10:48Z,70016782.0,09:12
3337362,"2025-09-30 01:57:04.235357",11904,917H-10,-23.540995,-46.698642,2025-08-16T17:11:26Z,440016921.0,08:37
3337363,"2025-09-30 01:57:04.235357",11899,917H-10,-23.49881275,-46.746212,2025-08-16T17:11:02Z,260016732.0,08:20
3337364,"2025-09-30 01:57:04.235357",31201,4310-10,-23.5345645,-46.4529065,2025-08-16T17:11:00Z,80014580.0,00:00
3337365,"2025-09-30 01:57:04.235357",31174,4310-10,-23.5482845,-46.6262175,2025-08-16T17:11:08Z,820012014.0,05:36
3337366,"2025-09-30 01:57:04.235357",31155,4310-10,-23.5346725,-46.45305,2025-08-16T17:10:52Z,930012483.0,00:01
3337367,"2025-09-30 01:57:04.235357",31113,4310-10,-23.534623,-46.4529845,2025-08-16T17:11:13Z,820012014.0,08:45
